,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.5060240963855421,0.4939759036144578,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.5625,0.4375,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666667,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
