,Fp1,Fz,P7,T8,F4,FC4,FT8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.11764705882352941,0.8823529411764706,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
