,Fp1,P7,C4,FC6,FC2,AF7,F5,FC4
Fp1,0.9508196721311475,0.0,0.0,0.0,0.0,0.04918032786885246,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.5042735042735043,0.49572649572649574
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.5043478260869565,0.4956521739130435
