,Fp1,Fz,P7,T8,F4,FC4,FT8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
P7,0.0,0.0,0.875,0.0,0.125,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.5098039215686274
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.4807692307692308,0.5192307692307693
