,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.48936170212765956,0.5106382978723404,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.5862068965517241,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
