,Fp1,Fz,P7,T8,F4,FC4,FT8,F2
Fp1,0.39436619718309857,0.0,0.0,0.4084507042253521,0.19718309859154928,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.35365853658536583,0.0,0.0,0.47560975609756095,0.17073170731707318,0.0,0.0,0.0
F4,0.34146341463414637,0.0,0.0,0.34146341463414637,0.3170731707317073,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
