,Fp1,Fz,P7,T8,F4,FC4,FT8,F2
Fp1,0.32794830371567046,0.23747980613893377,0.0,0.1987075928917609,0.1825525040387722,0.05331179321486268,0.0,0.0
Fz,0.22005988023952097,0.33083832335329344,0.02694610778443114,0.21407185628742514,0.1601796407185629,0.04790419161676647,0.0,0.0
P7,0.0,0.07423580786026202,0.34497816593886466,0.07423580786026202,0.004366812227074236,0.03056768558951965,0.2314410480349345,0.24017467248908297
T8,0.16939890710382513,0.1994535519125683,0.023224043715846996,0.38114754098360654,0.17349726775956284,0.0,0.0,0.05327868852459016
F4,0.2125237191650854,0.2030360531309298,0.003795066413662239,0.2409867172675522,0.3396584440227704,0.0,0.0,0.0
FC4,0.17525773195876287,0.16494845360824742,0.041237113402061855,0.0,0.0,0.4896907216494845,0.061855670103092786,0.06701030927835051
FT8,0.0,0.0,0.22083333333333333,0.0,0.0,0.05416666666666667,0.37083333333333335,0.3541666666666667
F2,0.0,0.0,0.16774193548387098,0.11935483870967742,0.0,0.035483870967741936,0.267741935483871,0.4096774193548387
