,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.22641509433962265
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.5263157894736842,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.5263157894736842,0.0
FCz,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.4782608695652174
