,Fp1,T7,TP10,FC2,C5,TP7,AF4,F2
Fp1,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.49122807017543857,0.0,0.0,0.5087719298245614
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.38666666666666666,0.0,0.0,0.6133333333333333
