,Fp1,P7,C4,FC6,FC2,AF7,F5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.49514563106796117,0.5048543689320388,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.4406779661016949,0.559322033898305,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.15,0.0,0.0,0.0,0.0,0.4,0.45
FC4,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.21621621621621623,0.7027027027027027
