,Fp1,Fz,P7,T8,F4,FC4,FT8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.40816326530612246,0.17346938775510204,0.41836734693877553,0.0,0.0,0.0,0.0
P7,0.0,0.34,0.32,0.34,0.0,0.0,0.0,0.0
T8,0.0,0.3761467889908257,0.1559633027522936,0.46788990825688076,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
