,Oz,O2,P8,CP2,AFz,POz,PO4,PO8
Oz,0.16602316602316602,0.003861003861003861,0.0,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602
O2,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.0,0.0
CP2,0.16602316602316602,0.003861003861003861,0.0,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602
AFz,0.16602316602316602,0.003861003861003861,0.0,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602
POz,0.16602316602316602,0.003861003861003861,0.0,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602
PO4,0.16602316602316602,0.003861003861003861,0.0,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602
PO8,0.16602316602316602,0.003861003861003861,0.0,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602,0.16602316602316602
