,Oz,O2,P8,TP10,CP6,PO4,PO8,TP8
Oz,0.25,0.0,0.3125,0.0,0.0,0.25,0.1875,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.19047619047619047,0.0,0.47619047619047616,0.0,0.0,0.19047619047619047,0.14285714285714285,0.0
TP10,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.36
CP6,0.0,0.0,0.0,0.27586206896551724,0.3448275862068966,0.0,0.0,0.3793103448275862
PO4,0.25,0.0,0.3125,0.0,0.0,0.25,0.1875,0.0
PO8,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.2,0.0
TP8,0.0,0.0,0.0,0.25806451612903225,0.3548387096774194,0.0,0.0,0.3870967741935484
