,Fp1,FT9,P8,TP10,AFz,PO8,P6,TP8
Fp1,0.5405405405405406,0.0,0.08108108108108109,0.0,0.3783783783783784,0.0,0.0,0.0
FT9,0.0,0.6153846153846154,0.0,0.07692307692307693,0.0,0.10256410256410256,0.10256410256410256,0.10256410256410256
P8,0.36363636363636365,0.0,0.2727272727272727,0.0,0.36363636363636365,0.0,0.0,0.0
TP10,0.0,0.21428571428571427,0.0,0.14285714285714285,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427
AFz,0.4666666666666667,0.0,0.1,0.0,0.43333333333333335,0.0,0.0,0.0
PO8,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.2,0.2,0.2
P6,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.2,0.2,0.2
TP8,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.2,0.2,0.2
