,Fp1,P8,TP10,PO8,P6,TP8,AF4,F2
Fp1,0.1590909090909091,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.11363636363636363,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0875,0.0,0.2125,0.2125,0.2125,0.2125,0.0625,0.0
PO8,0.0875,0.0,0.2125,0.2125,0.2125,0.2125,0.0625,0.0
P6,0.0875,0.0,0.2125,0.2125,0.2125,0.2125,0.0625,0.0
TP8,0.0875,0.0,0.2125,0.2125,0.2125,0.2125,0.0625,0.0
AF4,0.17142857142857143,0.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
