,Fp1,FT9,P8,TP10,AFz,PO8,P6,TP8
Fp1,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4594594594594595,0.0,0.08108108108108109,0.21621621621621623,0.08108108108108109,0.08108108108108109,0.08108108108108109
P8,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.2,0.0,0.15,0.2,0.15,0.15,0.15
AFz,0.037037037037037035,0.25925925925925924,0.0,0.1111111111111111,0.25925925925925924,0.1111111111111111,0.1111111111111111,0.1111111111111111
PO8,0.0,0.2,0.0,0.15,0.2,0.15,0.15,0.15
P6,0.0,0.2,0.0,0.15,0.2,0.15,0.15,0.15
TP8,0.0,0.2,0.0,0.15,0.2,0.15,0.15,0.15
