,Fp1,FT9,P8,TP10,AFz,PO8,P6,TP8
Fp1,0.13793103448275862,0.0,0.0,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.10810810810810811,0.0,0.0,0.16216216216216217,0.1891891891891892,0.1891891891891892,0.16216216216216217,0.1891891891891892
AFz,0.08695652173913043,0.0,0.0,0.15217391304347827,0.1956521739130435,0.1956521739130435,0.17391304347826086,0.1956521739130435
PO8,0.09523809523809523,0.0,0.0,0.16666666666666666,0.19047619047619047,0.19047619047619047,0.16666666666666666,0.19047619047619047
P6,0.09523809523809523,0.0,0.0,0.16666666666666666,0.19047619047619047,0.19047619047619047,0.16666666666666666,0.19047619047619047
TP8,0.09523809523809523,0.0,0.0,0.16666666666666666,0.19047619047619047,0.19047619047619047,0.16666666666666666,0.19047619047619047
