,Fp1,FT9,P8,TP10,AFz,PO8,P6,TP8
Fp1,0.13043478260869565,0.0,0.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086
FT9,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.18518518518518517,0.8148148148148148,0.0,0.0,0.0,0.0,0.0
TP10,0.031914893617021274,0.0,0.0,0.23404255319148937,0.0425531914893617,0.23404255319148937,0.22340425531914893,0.23404255319148937
AFz,0.1111111111111111,0.0,0.0,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.18518518518518517,0.18518518518518517
PO8,0.031914893617021274,0.0,0.0,0.23404255319148937,0.0425531914893617,0.23404255319148937,0.22340425531914893,0.23404255319148937
P6,0.031914893617021274,0.0,0.0,0.23404255319148937,0.0425531914893617,0.23404255319148937,0.22340425531914893,0.23404255319148937
TP8,0.031914893617021274,0.0,0.0,0.23404255319148937,0.0425531914893617,0.23404255319148937,0.22340425531914893,0.23404255319148937
