,Fp1,TP10,FT10,F8,Fp2,AF7,AFz,AF8
Fp1,0.3312302839116719,0.0,0.0,0.0,0.334384858044164,0.0,0.0,0.334384858044164
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.24423963133640553,0.0,0.0,0.0,0.44930875576036866,0.0,0.0,0.3064516129032258
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.19030520646319568,0.0,0.0,0.0,0.23877917414721722,0.0,0.0,0.5709156193895871
