,Fp1,F7,FT9,FC5,F8,Fp2,AFz,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.2786259541984733,0.21755725190839695,0.24427480916030533,0.0,0.0,0.0,0.2595419847328244
FT9,0.0,0.2510822510822511,0.24675324675324675,0.2510822510822511,0.0,0.0,0.0,0.2510822510822511
FC5,0.0,0.2589641434262948,0.22709163346613545,0.2549800796812749,0.0,0.0,0.0,0.2589641434262948
F8,0.0,0.0,0.0,0.0,0.4661016949152542,0.22033898305084745,0.3135593220338983,0.0
Fp2,0.0,0.0,0.0,0.0,0.1830065359477124,0.4117647058823529,0.40522875816993464,0.0
AFz,0.0,0.0,0.0,0.0,0.22941176470588234,0.35294117647058826,0.4176470588235294,0.0
FC4,0.0,0.26744186046511625,0.22093023255813954,0.24806201550387597,0.0,0.0,0.0,0.26356589147286824
