,Fp1,F7,FT9,FC5,F8,Fp2,AFz,FC4
Fp1,0.3378016085790885,0.0,0.0,0.0,0.0,0.3351206434316354,0.32707774798927614,0.0
F7,0.0,0.35609756097560974,0.36097560975609755,0.0,0.0,0.0,0.0,0.28292682926829266
FT9,0.0,0.35609756097560974,0.36097560975609755,0.0,0.0,0.0,0.0,0.28292682926829266
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33421052631578946,0.0,0.0,0.0,0.0,0.34210526315789475,0.3236842105263158,0.0
AFz,0.3342391304347826,0.0,0.0,0.0,0.0,0.3342391304347826,0.33152173913043476,0.0
FC4,0.0,0.3352272727272727,0.3352272727272727,0.0,0.0,0.0,0.0,0.32954545454545453
