,Fp1,F7,FC6,F4,Fp2,AF7,AFz,FT8
Fp1,0.2670157068062827,0.0,0.0,0.24607329842931938,0.2356020942408377,0.0,0.2513089005235602,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.2553191489361702,0.0,0.0,0.25,0.2393617021276596,0.0,0.2553191489361702,0.0
Fp2,0.25136612021857924,0.0,0.0,0.25136612021857924,0.2459016393442623,0.0,0.25136612021857924,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.25925925925925924,0.0,0.0,0.24867724867724866,0.23809523809523808,0.0,0.25396825396825395,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
