,Fp1,FC5,FT10,FC6,Fp2,AF7,AF3,AFz
Fp1,0.4074074074074074,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.14814814814814814
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.9866666666666667,0.0,0.013333333333333334,0.0,0.0,0.0
FC6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.23404255319148937,0.0,0.06382978723404255,0.0,0.6170212765957447,0.0,0.0,0.0851063829787234
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.35714285714285715,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.2857142857142857
