,Fp1,F7,TP9,Pz,F8,Fp2,AF7,F5
Fp1,0.32941176470588235,0.0,0.0,0.0,0.3352941176470588,0.0,0.0,0.3352941176470588
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.32748538011695905,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3391812865497076
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.2978723404255319,0.0,0.0,0.0,0.30319148936170215,0.0,0.0,0.39893617021276595
