,Fp1,F7,FT9,FC5,F8,Fp2,AFz,FC4
Fp1,0.4146341463414634,0.0,0.0,0.0,0.15853658536585366,0.4268292682926829,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.34146341463414637,0.0,0.0,0.0,0.3170731707317073,0.34146341463414637,0.0,0.0
Fp2,0.39080459770114945,0.0,0.0,0.0,0.14942528735632185,0.45977011494252873,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
