,Fp1,F7,FT9,FC5,F8,Fp2,AFz,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.3157894736842105,0.34210526315789475,0.0,0.0,0.0,0.34210526315789475
FC5,0.0,0.0,0.2033898305084746,0.3898305084745763,0.0,0.0,0.0,0.4067796610169492
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.17142857142857143,0.32857142857142857,0.0,0.0,0.0,0.5
