,Fp1,F7,FT9,FC5,F8,Fp2,AFz,FC4
Fp1,0.3763213530655391,0.0,0.0,0.0,0.02748414376321353,0.3382663847780127,0.25792811839323465,0.0
F7,0.0,0.3227206946454414,0.2662807525325615,0.14037626628075253,0.0,0.0,0.0,0.2706222865412446
FT9,0.0,0.23431498079385404,0.3111395646606914,0.17413572343149808,0.0,0.0,0.0,0.28040973111395645
FC5,0.0,0.12746386333771353,0.1747700394218134,0.44415243101182655,0.0,0.0,0.0,0.2536136662286465
F8,0.051470588235294115,0.0,0.0,0.0,0.6654411764705882,0.14705882352941177,0.13602941176470587,0.0
Fp2,0.25967741935483873,0.0,0.0,0.0,0.06612903225806452,0.3758064516129032,0.29838709677419356,0.0
AFz,0.22862453531598512,0.0,0.0,0.0,0.0724907063197026,0.34014869888475835,0.3587360594795539,0.0
FC4,0.0,0.19851380042462846,0.22717622080679406,0.20276008492569003,0.0,0.0,0.0,0.37154989384288745
