,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-lh,posteriorcingulate-lh,posteriorcingulate-rh,precuneus-lh,temporalpole-lh
caudalanteriorcingulate-lh,0.4357976653696498,0.11284046692607004,0.048638132295719845,0.07587548638132295,0.10311284046692606,0.013618677042801557,0.1245136186770428,0.08560311284046693
frontalpole-lh,0.10272536687631027,0.5932914046121593,0.09014675052410902,0.033542976939203356,0.03773584905660377,0.020964360587002098,0.027253668763102725,0.09433962264150944
frontalpole-rh,0.06686046511627906,0.04941860465116279,0.45203488372093026,0.0625,0.07703488372093023,0.09593023255813954,0.07848837209302326,0.11773255813953488
paracentral-lh,0.04416403785488959,0.02050473186119874,0.0473186119873817,0.3943217665615142,0.21451104100946372,0.056782334384858045,0.17034700315457413,0.052050473186119876
posteriorcingulate-lh,0.058823529411764705,0.018207282913165267,0.0784313725490196,0.21428571428571427,0.3403361344537815,0.08263305322128851,0.15266106442577032,0.0546218487394958
posteriorcingulate-rh,0.02681992337164751,0.01532567049808429,0.15708812260536398,0.0842911877394636,0.14942528735632185,0.4003831417624521,0.06513409961685823,0.10153256704980843
precuneus-lh,0.09262435677530018,0.02058319039451115,0.07547169811320754,0.19897084048027444,0.18524871355060035,0.030874785591766724,0.346483704974271,0.04974271012006861
temporalpole-lh,0.044412607449856735,0.05157593123209169,0.1489971346704871,0.05300859598853868,0.07163323782234957,0.07593123209169055,0.045845272206303724,0.5085959885386819
