,entorhinal-lh,entorhinal-rh,frontalpole-rh,inferiortemporal-rh,middletemporal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.8036529680365296,0.0,0.0,0.0,0.0,0.1963470319634703,0.0,0.0
entorhinal-rh,0.0,0.43902439024390244,0.04656319290465632,0.16851441241685144,0.14412416851441243,0.0,0.06651884700665188,0.1352549889135255
frontalpole-rh,0.0,0.08125,0.890625,0.015625,0.003125,0.0,0.009375,0.0
inferiortemporal-rh,0.0,0.3238434163701068,0.010676156583629894,0.4804270462633452,0.03202846975088968,0.0,0.042704626334519574,0.1103202846975089
middletemporal-rh,0.0,0.1702127659574468,0.00911854103343465,0.0121580547112462,0.4012158054711246,0.0,0.20972644376899696,0.19756838905775076
temporalpole-lh,0.3069306930693069,0.0,0.0,0.0,0.0,0.693069306930693,0.0,0.0
temporalpole-rh,0.0,0.06514657980456026,0.009771986970684038,0.0781758957654723,0.17263843648208468,0.0,0.5309446254071661,0.14332247557003258
transversetemporal-rh,0.0,0.14049586776859505,0.005509641873278237,0.0440771349862259,0.23415977961432508,0.0,0.17079889807162535,0.4049586776859504
