,frontalpole-rh,insula-lh,lateraloccipital-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.19801980198019803,0.11386138613861387,0.041254125412541254,0.1716171617161716,0.19801980198019803,0.15676567656765678,0.0462046204620462,0.07425742574257425
insula-lh,0.14587737843551796,0.28752642706131076,0.035940803382663845,0.14587737843551796,0.1522198731501057,0.12684989429175475,0.07399577167019028,0.03171247357293869
lateraloccipital-rh,0.07111111111111111,0.057777777777777775,0.38222222222222224,0.044444444444444446,0.12,0.03111111111111111,0.1688888888888889,0.12444444444444444
lateralorbitofrontal-rh,0.18630573248407642,0.12101910828025478,0.030254777070063694,0.1926751592356688,0.17038216560509553,0.1735668789808917,0.04617834394904458,0.07961783439490445
medialorbitofrontal-rh,0.17531305903398928,0.11985688729874776,0.06440071556350627,0.14669051878354203,0.23255813953488372,0.13059033989266547,0.055456171735241505,0.07513416815742398
parsorbitalis-rh,0.1766612641815235,0.11183144246353323,0.027552674230145867,0.19773095623987033,0.15559157212317667,0.19448946515397084,0.04213938411669368,0.0940032414910859
rostralanteriorcingulate-lh,0.08465608465608465,0.06084656084656084,0.09788359788359788,0.08994708994708994,0.09259259259259259,0.08994708994708994,0.35714285714285715,0.12698412698412698
rostralanteriorcingulate-rh,0.12751677852348994,0.06040268456375839,0.06487695749440715,0.14093959731543623,0.11185682326621924,0.16331096196868009,0.06263982102908278,0.2684563758389262
