,frontalpole-rh,insula-lh,lateraloccipital-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.297029702970297,0.0,0.06435643564356436,0.18811881188118812,0.16831683168316833,0.15841584158415842,0.01485148514851485,0.10891089108910891
insula-lh,0.0,0.6153846153846154,0.28205128205128205,0.0,0.0,0.0,0.10256410256410256,0.0
lateraloccipital-rh,0.1518987341772152,0.1518987341772152,0.27848101265822783,0.12658227848101267,0.08860759493670886,0.12658227848101267,0.012658227848101266,0.06329113924050633
lateralorbitofrontal-rh,0.17049180327868851,0.0,0.03934426229508197,0.26557377049180325,0.1377049180327869,0.2098360655737705,0.029508196721311476,0.14754098360655737
medialorbitofrontal-rh,0.22702702702702704,0.0,0.03783783783783784,0.1837837837837838,0.21081081081081082,0.16756756756756758,0.032432432432432434,0.14054054054054055
parsorbitalis-rh,0.16370106761565836,0.0,0.042704626334519574,0.2313167259786477,0.1423487544483986,0.22419928825622776,0.03202846975088968,0.16370106761565836
rostralanteriorcingulate-lh,0.08333333333333333,0.0,0.03125,0.13541666666666666,0.11458333333333333,0.15625,0.2604166666666667,0.21875
rostralanteriorcingulate-rh,0.13253012048192772,0.0,0.028112449799196786,0.20080321285140562,0.14056224899598393,0.21686746987951808,0.060240963855421686,0.22088353413654618
