,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,-0.0984792116857245,0.0,-0.005645871848151379,-0.00045765601382006166,0.011160390099113963,0.00014328449405925234,0.058029182399172555,-0.02553830217102916,0.00014328449405925234,-0.004040512930587149,0.0,0.0,0.0,0.029684692066056007,0.0,0.004155250327718318,-0.017684566124730287,0.0,0.0,-0.005619216839728979,0.0,0.0,-0.04225396641744131,0.06485743662842762,0.00014328449405925234,0.0,0.00014328449405925234,-0.00045765601382006166,0.0219027201252946,-0.1411744003636014,0.1332049189115573,0.00014328449405925234,-0.04078120876170113,0.0,0.0002865689881185047,0.0002865689881185047,0.0,0.00014328449405925234,0.0,0.0,0.010779152906761274,0.0,0.0002865689881185047,-0.02285505416120721,-0.02308932559244648,0.002950938932720101,-0.008189506423786599,0.005158241786133085,-0.0003530213598362875,0.030202605216749705,-0.016254124874103236,-0.016397409368162485,-0.013790993480682008,-0.004855661151067444,0.0,0.06458486375324769,0.04998551451378454,0.0,-0.00045765601382006166
Fz,0.0,-0.09267050231419764,-0.046116353022792614,0.03277919375414277,-0.0014584021078478632,-0.05903300808438348,-0.037986963000201615,0.0028238566474333986,0.02130471610097176,0.0013434946069766963,-0.024117569487446137,0.036199041689507404,-0.0025684442629623117,-0.01582145340790926,0.015485665485925091,0.00979418010722691,0.0,0.014805474154857121,0.07246535541938211,-0.013963595708415284,-0.04996848606851424,-0.021416889165072582,-0.0138544819117585,0.0,0.029961971181638555,0.01759977935139472,-0.012049964536076945,-0.012728958080625068,0.005566580324393885,0.0,0.010674930980105683,0.016053572741892088,0.0,0.025832175098011202,-0.013570053185748852,0.04155323101704396,-0.002859601533753367,0.01880402586196895,-0.057492510743297705,0.004164833281627758,-0.020732009474517674,-0.04946607426316842,0.01693808499069661,0.027988882176777884,0.0,0.029288182432091973,-0.015290884885576998,0.004753936461947386,0.013166247148371623,0.014537206925486,0.010613607395115899,0.024530399435508977,-0.005080829325143448,0.01383799445185997,0.017216416334352013,-0.039838560783326205,0.00355259384677105,0.03711888551925735,0.017331080429999382
F3,-0.0029576607199012245,-0.04637727853330948,-0.06696816461016378,0.05285893824852221,0.01745189623466003,-0.045103135206227225,-0.08110326488415599,0.013215701392458458,-0.02199778423177367,0.05319167338450045,0.02620107960829529,0.061329822079460514,0.02341682553704651,0.01343708064884777,0.0,-0.04003507761077036,0.0,0.030352544956305686,0.06772301451298945,-0.008118459121362321,-0.026225563824894518,-0.027166841984647083,-0.0026310697746727042,0.01745189623466003,-0.0008077528868517419,-0.024754985482227206,-0.013746838379173069,0.03453753033789167,-0.03271721772085928,0.0,0.06100663863536266,0.010862915003206752,0.04861599665369579,0.013015213329213952,-0.02485452743833107,0.04219582974104167,0.0024052006622123376,0.05099377961593008,-0.07658240953291527,0.0036049767388878786,-0.03722665850428901,0.03292514959754973,0.0,0.007431996012892602,0.0,0.0,0.0006322872450099343,-0.03566505047700039,0.0023243697426014957,-0.018945016303859925,-0.007318325016507997,-0.005116968515339007,-0.011697136240904012,0.0030273697549920453,0.009294559221069684,-0.10558927220995579,0.0,0.02223143009814472,0.04197074398264279
FT9,-0.0002870154963580162,-0.030609236254760443,0.020456438465586323,-0.1292885891102835,-0.050004933410331284,0.009338658142343125,0.0,-0.04482329262480932,0.04880659202730171,-0.02650341831957068,-0.006298181416612234,0.10910210977164278,0.0017521277799619787,-0.017265433198024788,-0.0010466613551365987,0.010054073834058938,0.0,-0.029760824281476504,0.008699981330932034,-0.05520840820424604,-0.019054240158250576,0.01779354074229136,0.0057865173145662955,0.0,0.05661219213196352,0.0,0.018032379281082884,-0.021281908218278748,0.0659827894732615,-0.0002870154963580162,-0.03271124333569974,0.07955199938296514,0.0,0.0359436916620339,0.04948581061509182,-0.11284362318177643,-0.04241201323049216,0.04627068459799221,-0.01721941882511283,0.00755671318843685,0.017952666305161787,-0.05300838647687252,-0.011071415843551414,0.0022390261299072146,0.0013742978622094952,-0.033551845518065164,0.0025316013251227543,0.0,0.022017090277420943,0.0013019663957774166,0.029480510710444996,0.01702829492343583,-0.025627144405787554,-0.07820065459481765,0.02558309436198884,0.025641914515395374,0.023065455115428804,0.118342739139974,-0.03942005384710774
FC5,0.01713722539362613,-0.010790328705710391,0.015853434415435727,-0.04661297368581708,0.012268041797781359,-0.05196440921337957,0.028860589735315047,0.0258091081559025,-0.042139664661909895,0.0022150449471033877,0.0,-0.023612732255832936,-0.06997608466261934,-0.042745909059128534,0.0007450967562446145,0.0,-0.015563188695596952,-0.04256935186172709,-0.016255928386707787,0.01995764493306541,0.0,0.012343818904203295,-0.0012668950864001018,0.04694489215027744,-0.07526607868754752,-0.02652254836111261,0.0,0.010510428507777936,0.002587474326793462,0.036696015245047266,0.016357254993994246,0.09019989894708995,0.0500461325838701,0.0018962997214065716,-0.05907822150806617,0.010393672444100511,-0.020047022956312506,0.014608570249047024,0.02272454408078711,-0.01792663531190115,0.0126087173912039,-0.04608064500320341,-8.011598748824755e-05,0.0,-0.04048313569532238,0.04640401941978016,0.021980354309216125,0.0,0.004277095413842458,-0.005890813431495871,0.06819708658674377,0.0,-0.037506000718977986,-0.004522666632552543,0.0,0.0,0.14933609744389487,-0.0439490593255206,-0.00010814895921972154
FC1,0.0,-0.14350510883421763,-0.07259588391777254,0.048252006581209345,-0.09490029256465121,-0.05492289014911113,-0.050711803296692566,0.0,0.02005665524422604,0.0,-0.0037489259686222403,-0.018874516816680047,-0.01323443423226725,-0.023276119631078472,0.0,0.0,0.0,-0.060347927534481725,0.0009562547788332313,0.0031875159294441047,-0.07363721663799491,0.004781273894166157,0.03807827874249315,0.016256331240164932,0.07157602429902513,0.0,0.016585551306477625,0.0,0.09917281076876278,0.0,0.0,0.09374173372717015,-0.018873736412648435,0.0,0.012473739793493102,0.0,0.0,0.04065076424732457,-0.00516218718128874,0.06224941452368277,0.0,0.019258762378481273,0.011010051919138208,0.0017451146421717614,0.0,0.05002661974225716,0.0,0.0,0.004653639045791364,0.0,-0.009753925424742543,0.04668517871460024,-0.008036962656570093,0.009243796195387904,0.009113376464674755,-0.04293639641220326,0.05996717336702228,-0.05489882122037372,0.009695081345398674
C3,0.0948728619138843,-0.08510921451928014,-0.12352003390711562,0.0,-0.0178654962552356,-0.07638694740835324,-0.009317514433668435,0.01927011258020104,-0.09154949111506044,0.0,0.0,-0.02343941029776924,-0.03085222678762312,0.07215775270879286,0.0,0.0,-0.03615390586510312,0.0,0.0,0.0,-0.03441788403301635,-0.04653398014605283,0.015212622274376877,0.09896203213777648,-0.0389616764811558,0.016971220582209335,0.0,-0.024033119865838507,-0.08913080910294963,0.11017798314127038,0.0,0.0,0.0979470576251327,0.02132869613710092,-3.066240055258042e-05,0.0,-0.041340442170468505,-0.025936000569222045,0.01801993874219284,0.053645089799876776,0.0,0.0,0.000917363274714018,0.014598554279563835,-0.06091051026133098,0.02713546465375248,0.028384980489943448,0.012384404208639243,0.044217584917763585,0.03141969215895511,-0.035724523056853294,0.018176854264608938,0.0,0.0025227490054635497,0.0,-0.06779521290134935,0.17734136231295794,-0.032386019778280505,0.015730704147102887
T7,-0.05110909592096661,0.0066881021053635924,0.01803760870840484,-0.0657114869136382,0.02586988775966608,0.0,0.02026697607685937,-0.26791657540817027,0.007904120669975154,0.002797431568276586,-0.01123816502196971,-0.04822419996126748,0.0002026697607685937,0.11714312172424717,-0.04409641238774941,0.0,-0.023905482271274005,0.10157086155105716,0.05510362000856221,0.017831324246676963,0.0,0.006282762583826405,-0.008177378567295664,-0.008102634586333713,0.04762739378061952,0.033643180287586553,0.12026833450008943,0.04538584673904187,0.02236775654631664,-0.062379787126417126,0.10035749206534987,0.008206089239248189,-0.05287180373792351,0.07611915087160279,0.02026697607685937,-0.05990026240006454,0.07537567317498518,0.0,0.0,0.0,0.0,-0.05495716098318098,-0.004932252296378236,-0.02650426835190877,-0.02742270982305401,-0.08942430196901802,0.0066881021053635924,-0.0033979322667172305,0.01632840472985564,-0.02394140308063096,-0.013413447258465378,-0.009015021283278322,-0.019769373699386927,-0.026961778404052204,0.031232893101244406,0.014389553014570153,-0.05244275857655815,0.014592222775338748,0.04326813652394348
TP9,0.0,0.06542423388277849,-0.02092576074502373,0.09830159870643704,-0.027492430460934473,0.026718402806461105,-0.052821285000612,0.00683272399580478,-0.011530458903033078,0.002585355025439646,0.02334938157811849,-0.007571326484646003,0.0009227243891930613,-0.02373590824825,-0.025330762782817515,-0.026643917617887446,0.0,0.03701729952627921,0.02595144044711351,-0.017997847969048096,-0.00859712455248083,0.012456779254106327,-0.008415387843140214,0.013225716245100546,0.060875298313627375,-0.07284356352168551,-0.013354119884240364,0.01366544799160956,0.057402768581580325,0.0,0.015411118242247885,0.10244285876673576,-0.012569925565684386,-0.022549773075788874,0.015353905781220827,0.018466821610283186,0.0200235174366959,0.07968727408038835,-0.14695386474390193,-0.012284245439191557,-0.07483319780612313,0.08101658595351625,-0.002931400940218119,0.0155325272180832,0.0,-0.03235752014774399,-0.06407688193274881,-0.0272152778708731,0.0,-0.13076057197035332,0.03444837719654095,0.0,0.0,0.008304519502737551,0.013687695131018175,-0.03698676198581701,0.048933504179001226,-0.02021325180752054,0.0029546914576453103
CP5,-0.0278478372794502,0.0019113519643328125,0.08938454837129345,-0.03871096344466003,0.003163982538048744,0.0,0.0,0.00886640098797912,0.0032152415225467604,-0.11113067290943082,0.0061625462515479575,0.0007167569866248048,0.00937771567948696,0.07502230219275774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019559385928826126,-0.010150765881892291,-0.20992627623028978,0.14830180853342365,0.0,-0.07796505474156583,0.024173024591773753,0.0,-0.060047274941063454,0.0018007569522623178,0.0061625462515479575,0.0,0.0,0.0,-0.02985170872819709,0.0,0.0,-0.031115067474720523,-0.055043141749192934,0.07310921263573007,0.0,-0.0737694057612196,0.03093040092238707,0.014574058728037695,0.0,0.0,0.03816796113503142,0.0,0.16665934886153413,-0.08736632546430398,0.0,0.09166514357081404
