,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.2549800796812749,0.10358565737051793,0.07569721115537849,0.0,0.06772908366533864,0.1394422310756972,0.1952191235059761,0.16334661354581673
frontalpole-rh,0.09090909090909091,0.2662337662337662,0.18181818181818182,0.045454545454545456,0.12987012987012986,0.15584415584415584,0.07792207792207792,0.05194805194805195
lateralorbitofrontal-lh,0.07569721115537849,0.20717131474103587,0.26294820717131473,0.08366533864541832,0.10358565737051793,0.16334661354581673,0.06772908366533864,0.035856573705179286
medialorbitofrontal-lh,0.0,0.18181818181818182,0.2878787878787879,0.3484848484848485,0.0,0.18181818181818182,0.0,0.0
rostralanteriorcingulate-lh,0.10270270270270271,0.22702702702702704,0.16216216216216217,0.0,0.2864864864864865,0.10270270270270271,0.08108108108108109,0.03783783783783784
rostralanteriorcingulate-rh,0.13257575757575757,0.1590909090909091,0.14772727272727273,0.045454545454545456,0.056818181818181816,0.2159090909090909,0.13257575757575757,0.10984848484848485
temporalpole-lh,0.2017167381974249,0.0944206008583691,0.06437768240343347,0.0,0.055793991416309016,0.15021459227467812,0.23605150214592274,0.19742489270386265
temporalpole-rh,0.18686868686868688,0.0707070707070707,0.03535353535353535,0.0,0.025252525252525252,0.13636363636363635,0.21212121212121213,0.3333333333333333
