,Fp1,TP9,FT10,F4,Fp2,AF7,AFz,AF8
Fp1,0.8789808917197452,0.0,0.0,0.0,0.12101910828025478,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.6900369003690037,0.30996309963099633,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.5029940119760479,0.49700598802395207,0.0,0.0,0.0,0.0
Fp2,0.21428571428571427,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
