,Fp1,F7,FC5,FT10,F4,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.42424242424242425,0.0,0.3884297520661157,0.18732782369146006,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.36666666666666664,0.0,0.45897435897435895,0.17435897435897435,0.0,0.0,0.0
F4,0.0,0.33497536945812806,0.0,0.33497536945812806,0.33004926108374383,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
