,P3,Oz,O2,P1,P5,PO3,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.3330914368650218,0.3327285921625544,0.3341799709724238,0.0,0.0
P5,0.0,0.0,0.0,0.33007246376811594,0.3384057971014493,0.33152173913043476,0.0,0.0
PO3,0.0,0.0,0.0,0.3309274630097438,0.33309274630097435,0.33597979068928185,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
