,P3,Oz,O2,P1,P5,PO3,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.34411764705882353,0.34411764705882353,0.31176470588235294,0.0,0.0
P5,0.0,0.0,0.0,0.34124629080118696,0.34421364985163205,0.314540059347181,0.0,0.0
PO3,0.0,0.0,0.0,0.334384858044164,0.334384858044164,0.3312302839116719,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
