,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,paracentral-lh,paracentral-rh,precuneus-lh,superiorparietal-lh
frontalpole-lh,0.22860791826309068,0.22349936143039592,0.0,0.0,0.13154533844189017,0.10472541507024266,0.16475095785440613,0.14687100893997446
frontalpole-rh,0.20182440136830102,0.3272519954389966,0.0,0.0,0.11288483466362599,0.08893956670467502,0.14253135689851767,0.1265678449258837
insula-lh,0.0,0.0,0.5972972972972973,0.4027027027027027,0.0,0.0,0.0,0.0
insula-rh,0.0,0.0,0.3241525423728814,0.6758474576271186,0.0,0.0,0.0,0.0
paracentral-lh,0.06856754921928038,0.0658520027155465,0.0,0.0,0.22335369993211135,0.208418194161575,0.21181262729124237,0.2219959266802444
paracentral-rh,0.05826656955571741,0.055353241077931534,0.0,0.0,0.22068463219227968,0.23670793882010197,0.20830298616168974,0.22068463219227968
precuneus-lh,0.08300653594771241,0.0803921568627451,0.0,0.0,0.2065359477124183,0.1895424836601307,0.22745098039215686,0.2130718954248366
superiorparietal-lh,0.07448912326961107,0.07185234014502308,0.0,0.0,0.21555702043506922,0.2023731048121292,0.2122610415293342,0.22346736980883322
