,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.40976645435244163,0.0,0.014861995753715499,0.09129511677282377,0.09766454352441614,0.16560509554140126,0.09766454352441614,0.12314225053078556
frontalpole-rh,0.0,0.3235294117647059,0.0,0.0,0.3382352941176471,0.3382352941176471,0.0,0.0
fusiform-lh,0.018292682926829267,0.0,0.524390243902439,0.4573170731707317,0.0,0.0,0.0,0.0
insula-lh,0.07772020725388601,0.0,0.38341968911917096,0.49568221070811747,0.0,0.0,0.0,0.04317789291882556
medialorbitofrontal-lh,0.10068649885583524,0.05263157894736842,0.0,0.0,0.4622425629290618,0.38443935926773454,0.0,0.0
medialorbitofrontal-rh,0.1487279843444227,0.04500978473581213,0.0,0.0,0.3287671232876712,0.4774951076320939,0.0,0.0
rostralanteriorcingulate-lh,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,0.759493670886076,0.10126582278481013
rostralanteriorcingulate-rh,0.28292682926829266,0.0,0.0,0.1024390243902439,0.0,0.0,0.16585365853658537,0.44878048780487806
