,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.12790697674418605,0.12790697674418605,0.12015503875968993,0.12596899224806202,0.12790697674418605,0.11627906976744186,0.12403100775193798,0.1298449612403101
frontalpole-rh,0.12790697674418605,0.12790697674418605,0.12015503875968993,0.12596899224806202,0.12790697674418605,0.11627906976744186,0.12403100775193798,0.1298449612403101
lateraloccipital-rh,0.126,0.126,0.124,0.126,0.126,0.12,0.126,0.126
lateralorbitofrontal-rh,0.12815533980582525,0.12815533980582525,0.1203883495145631,0.1262135922330097,0.12815533980582525,0.11650485436893204,0.12427184466019417,0.12815533980582525
medialorbitofrontal-rh,0.12790697674418605,0.12790697674418605,0.12015503875968993,0.12596899224806202,0.12790697674418605,0.11627906976744186,0.12403100775193798,0.1298449612403101
pericalcarine-lh,0.12525667351129363,0.12525667351129363,0.12525667351129363,0.12525667351129363,0.12525667351129363,0.12320328542094455,0.12525667351129363,0.12525667351129363
rostralanteriorcingulate-lh,0.12720156555772993,0.12720156555772993,0.12133072407045009,0.12720156555772993,0.12720156555772993,0.11741682974559686,0.12524461839530332,0.12720156555772993
rostralanteriorcingulate-rh,0.1276595744680851,0.1276595744680851,0.11992263056092843,0.12572533849129594,0.1276595744680851,0.11605415860735009,0.12379110251450677,0.13152804642166344
