,Fp1,CP5,F8,AF7,AFz,FT7,AF8,AF4
Fp1,0.29256198347107437,0.006611570247933884,0.16033057851239668,0.05289256198347107,0.18181818181818182,0.0,0.2462809917355372,0.05950413223140496
CP5,0.016901408450704224,0.4394366197183099,0.04788732394366197,0.08169014084507042,0.0,0.2056338028169014,0.03380281690140845,0.17464788732394365
F8,0.18518518518518517,0.03333333333333333,0.3148148148148148,0.005555555555555556,0.12222222222222222,0.11666666666666667,0.17962962962962964,0.04259259259259259
AF7,0.07990867579908675,0.06164383561643835,0.0045662100456621,0.3972602739726027,0.10273972602739725,0.02511415525114155,0.05251141552511415,0.2762557077625571
AFz,0.2018018018018018,0.0,0.12252252252252252,0.08468468468468468,0.3117117117117117,0.005405405405405406,0.22522522522522523,0.04864864864864865
FT7,0.0,0.178117048346056,0.1475826972010178,0.03307888040712468,0.005089058524173028,0.5139949109414759,0.035623409669211195,0.08651399491094147
AF8,0.2381679389312977,0.016793893129770993,0.14961832061068703,0.035114503816793895,0.18778625954198475,0.021374045801526718,0.3053435114503817,0.04580152671755725
AF4,0.0718232044198895,0.10681399631675875,0.040515653775322284,0.2283609576427256,0.05156537753222836,0.053406998158379376,0.06998158379373849,0.3775322283609576
