,Fp1,CP5,F8,AF7,AFz,FT7,AF8,AF4
Fp1,0.26126126126126126,0.0,0.23423423423423423,0.0,0.26126126126126126,0.0,0.24324324324324326,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.25471698113207547,0.0,0.24528301886792453,0.0,0.25471698113207547,0.0,0.24528301886792453,0.0
AF7,0.0,0.0,0.0,0.4375,0.0,0.09375,0.0,0.46875
AFz,0.2608695652173913,0.0,0.23478260869565218,0.0,0.2608695652173913,0.0,0.24347826086956523,0.0
FT7,0.0,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.36363636363636365
AF8,0.25471698113207547,0.0,0.24528301886792453,0.0,0.25471698113207547,0.0,0.24528301886792453,0.0
AF4,0.0,0.0,0.0,0.35714285714285715,0.0,0.07142857142857142,0.0,0.5714285714285714
