,Fp1,CP5,F8,AF7,AFz,FT7,AF8,AF4
Fp1,0.5,0.0,0.0,0.03333333333333333,0.0,0.0,0.4666666666666667,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AF7,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5,0.0,0.0,0.03571428571428571,0.0,0.0,0.4642857142857143,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
