,Fp1,F7,FT9,FC5,TP9,P7,AF7,AF8
Fp1,0.375,0.0,0.0,0.375,0.0,0.0,0.0,0.25
F7,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0
FT9,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0
FC5,0.36363636363636365,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.18181818181818182
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0
AF8,0.38461538461538464,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077
