,Fp1,TP10,T8,FT10,F8,AF7,CP4,AF8
Fp1,0.2222222222222222,0.0,0.0,0.25925925925925924,0.25925925925925924,0.0,0.0,0.25925925925925924
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.25,0.0,0.0,0.375,0.375,0.0
FT10,0.18666666666666668,0.0,0.0,0.28,0.26666666666666666,0.0,0.0,0.26666666666666666
F8,0.1794871794871795,0.0,0.0,0.28205128205128205,0.2692307692307692,0.0,0.0,0.2692307692307692
AF7,0.0,0.0,0.06451612903225806,0.0,0.0,0.45161290322580644,0.4838709677419355,0.0
CP4,0.0,0.0,0.05,0.0,0.0,0.375,0.575,0.0
AF8,0.18666666666666668,0.0,0.0,0.28,0.26666666666666666,0.0,0.0,0.26666666666666666
