,Fp1,CP5,F8,AF7,AFz,FT7,AF8,AF4
Fp1,0.4444444444444444,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.4666666666666667,0.0,0.0,0.5333333333333333,0.0,0.0
AF7,0.4444444444444444,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0
AFz,0.4,0.0,0.0,0.4,0.2,0.0,0.0,0.0
FT7,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
