,frontalpole-lh,frontalpole-rh,fusiform-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.32684824902723736,0.19455252918287938,0.0,0.14396887159533073,0.19455252918287938,0.0,0.0,0.14007782101167315
frontalpole-rh,0.0625782227784731,0.3566958698372966,0.0,0.2202753441802253,0.2615769712140175,0.0,0.09887359198998748,0.0
fusiform-rh,0.0,0.0,0.678343949044586,0.0,0.0,0.321656050955414,0.0,0.0
medialorbitofrontal-lh,0.041935483870967745,0.1935483870967742,0.0,0.3225806451612903,0.22365591397849463,0.0,0.21827956989247313,0.0
medialorbitofrontal-rh,0.06165228113440197,0.2626387176325524,0.0,0.25154130702836003,0.2922318125770654,0.0,0.1319358816276202,0.0
parahippocampal-rh,0.0,0.0,0.5024875621890548,0.0,0.0,0.4975124378109453,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.12443778110944528,0.0,0.3103448275862069,0.1664167916041979,0.0,0.3988005997001499,0.0
rostralanteriorcingulate-rh,0.2011173184357542,0.0,0.0,0.0,0.0,0.0,0.0,0.7988826815642458
