,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.12846347607052896,0.12846347607052896,0.10831234256926953,0.12846347607052896,0.12090680100755667,0.12846347607052896,0.12846347607052896,0.12846347607052896
frontalpole-rh,0.12193190815518606,0.14251781472684086,0.1021377672209026,0.14251781472684086,0.11401425178147269,0.12984956452889945,0.12114014251781473,0.12589073634204276
insula-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
insula-rh,0.11764705882352941,0.1382734912146677,0.0985485103132162,0.17188693659281895,0.11000763941940413,0.1252864782276547,0.11688311688311688,0.12146676852559206
lateralorbitofrontal-lh,0.12654867256637167,0.12654867256637167,0.11415929203539824,0.12654867256637167,0.12654867256637167,0.12654867256637167,0.12654867256637167,0.12654867256637167
parahippocampal-lh,0.1254071661237785,0.13273615635179153,0.10504885993485343,0.13273615635179153,0.11726384364820847,0.13273615635179153,0.1245928338762215,0.12947882736156352
rostralanteriorcingulate-lh,0.12827004219409283,0.12827004219409283,0.10886075949367088,0.12827004219409283,0.12151898734177215,0.12827004219409283,0.12827004219409283,0.12827004219409283
rostralanteriorcingulate-rh,0.12706270627062707,0.13036303630363036,0.10643564356435643,0.13036303630363036,0.1188118811881188,0.13036303630363036,0.12623762376237624,0.13036303630363036
