,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.21184510250569477,0.11617312072892938,0.0979498861047836,0.11617312072892938,0.10933940774487472,0.11617312072892938,0.11617312072892938,0.11617312072892938
frontalpole-rh,0.12193190815518606,0.14251781472684086,0.1021377672209026,0.14251781472684086,0.11401425178147269,0.12984956452889945,0.12114014251781473,0.12589073634204276
insula-lh,0.10281124497991968,0.10281124497991968,0.1718875502008032,0.10281124497991968,0.1606425702811245,0.10281124497991968,0.1534136546184739,0.10281124497991968
insula-rh,0.11764705882352941,0.1382734912146677,0.0985485103132162,0.17188693659281895,0.11000763941940413,0.1252864782276547,0.11688311688311688,0.12146676852559206
lateralorbitofrontal-lh,0.09062103929024082,0.09062103929024082,0.12864385297845374,0.09062103929024082,0.22053231939163498,0.09062103929024082,0.19771863117870722,0.09062103929024082
parahippocampal-lh,0.1254071661237785,0.13273615635179153,0.10504885993485343,0.13273615635179153,0.11726384364820847,0.13273615635179153,0.1245928338762215,0.12947882736156352
rostralanteriorcingulate-lh,0.09577819785759294,0.09577819785759294,0.12224322621298046,0.09577819785759294,0.19722747321991177,0.09577819785759294,0.20163831127914303,0.09577819785759294
rostralanteriorcingulate-rh,0.12706270627062707,0.13036303630363036,0.10643564356435643,0.13036303630363036,0.1188118811881188,0.13036303630363036,0.12623762376237624,0.13036303630363036
