,bankssts-rh,cuneus-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh
bankssts-rh,0.3956989247311828,0.08172043010752689,0.06881720430107527,0.1053763440860215,0.08817204301075268,0.11397849462365592,0.053763440860215055,0.09247311827956989
cuneus-rh,0.07739938080495357,0.2476780185758514,0.1130030959752322,0.09597523219814241,0.13777089783281735,0.09442724458204334,0.10681114551083591,0.12693498452012383
fusiform-rh,0.07681159420289856,0.08260869565217391,0.19130434782608696,0.1463768115942029,0.15942028985507245,0.1565217391304348,0.1608695652173913,0.02608695652173913
inferiorparietal-rh,0.06944444444444445,0.07060185185185185,0.12268518518518519,0.2986111111111111,0.11342592592592593,0.16898148148148148,0.125,0.03125
isthmuscingulate-rh,0.06995412844036697,0.0779816513761468,0.13761467889908258,0.13302752293577982,0.28440366972477066,0.10894495412844037,0.13302752293577982,0.05504587155963303
lateraloccipital-rh,0.08470290771175727,0.08849557522123894,0.13780025284450062,0.18836915297092288,0.1125158027812895,0.225031605562579,0.14791403286978508,0.015170670037926675
parahippocampal-rh,0.04665071770334928,0.08851674641148326,0.13277511961722488,0.13277511961722488,0.1423444976076555,0.14114832535885166,0.25,0.06578947368421052
pericalcarine-rh,0.0625,0.14522058823529413,0.034926470588235295,0.04779411764705882,0.10110294117647059,0.027573529411764705,0.10661764705882353,0.4742647058823529
