,cuneus-rh,entorhinal-rh,frontalpole-rh,inferiorparietal-lh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh,temporalpole-rh
cuneus-rh,0.2903225806451613,0.0,0.3225806451612903,0.12903225806451613,0.1935483870967742,0.0,0.06451612903225806,0.0
entorhinal-rh,0.0,0.373134328358209,0.014925373134328358,0.0,0.0,0.13432835820895522,0.07462686567164178,0.40298507462686567
frontalpole-rh,0.06315789473684211,0.031578947368421054,0.4421052631578947,0.16842105263157894,0.16842105263157894,0.0,0.08421052631578947,0.042105263157894736
inferiorparietal-lh,0.013245033112582781,0.0,0.09933774834437085,0.5298013245033113,0.31788079470198677,0.0,0.039735099337748346,0.0
lateraloccipital-lh,0.03597122302158273,0.0,0.12949640287769784,0.3597122302158273,0.41007194244604317,0.0,0.06474820143884892,0.0
lateraloccipital-rh,0.0,0.14516129032258066,0.0,0.0,0.0,0.5483870967741935,0.0,0.3064516129032258
pericalcarine-lh,0.03361344537815126,0.025210084033613446,0.07563025210084033,0.11764705882352941,0.14285714285714285,0.0,0.5210084033613446,0.08403361344537816
temporalpole-rh,0.0,0.18404907975460122,0.012269938650306749,0.0,0.0,0.1165644171779141,0.09202453987730061,0.5950920245398773
