,cuneus-rh,entorhinal-rh,frontalpole-rh,inferiorparietal-lh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh,temporalpole-rh
cuneus-rh,0.7636363636363637,0.0,0.0,0.0,0.0,0.0,0.12727272727272726,0.10909090909090909
entorhinal-rh,0.019801980198019802,0.46534653465346537,0.0,0.2871287128712871,0.0,0.0,0.039603960396039604,0.18811881188118812
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-lh,0.0,0.2054794520547945,0.0,0.4520547945205479,0.136986301369863,0.0,0.11643835616438356,0.08904109589041095
lateraloccipital-lh,0.0,0.0,0.0,0.48148148148148145,0.5,0.0,0.018518518518518517,0.0
lateraloccipital-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
pericalcarine-lh,0.08196721311475409,0.08196721311475409,0.0,0.18032786885245902,0.0,0.0,0.6557377049180327,0.0
temporalpole-rh,0.19298245614035087,0.22807017543859648,0.0,0.12280701754385964,0.0,0.0,0.03508771929824561,0.42105263157894735
