,bankssts-lh,cuneus-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.136986301369863,0.1506849315068493,0.1232876712328767,0.0,0.1506849315068493,0.1506849315068493,0.136986301369863,0.1506849315068493
cuneus-lh,0.136986301369863,0.1506849315068493,0.1232876712328767,0.0,0.1506849315068493,0.1506849315068493,0.136986301369863,0.1506849315068493
frontalpole-rh,0.14492753623188406,0.14492753623188406,0.13043478260869565,0.0,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406
insula-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.136986301369863,0.1506849315068493,0.1232876712328767,0.0,0.1506849315068493,0.1506849315068493,0.136986301369863,0.1506849315068493
pericalcarine-lh,0.136986301369863,0.1506849315068493,0.1232876712328767,0.0,0.1506849315068493,0.1506849315068493,0.136986301369863,0.1506849315068493
rostralanteriorcingulate-lh,0.136986301369863,0.1506849315068493,0.1232876712328767,0.0,0.1506849315068493,0.1506849315068493,0.136986301369863,0.1506849315068493
rostralanteriorcingulate-rh,0.136986301369863,0.1506849315068493,0.1232876712328767,0.0,0.1506849315068493,0.1506849315068493,0.136986301369863,0.1506849315068493
