,bankssts-rh,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-rh,rostralanteriorcingulate-rh
bankssts-rh,0.29333333333333333,0.25333333333333335,0.0,0.0,0.24,0.05333333333333334,0.16,0.0
cuneus-rh,0.17,0.32,0.0,0.0,0.29,0.0,0.22,0.0
frontalpole-lh,0.0,0.0,0.3469387755102041,0.2857142857142857,0.0,0.0,0.0,0.3673469387755102
frontalpole-rh,0.0,0.0,0.3137254901960784,0.37254901960784315,0.0,0.0,0.0,0.3137254901960784
isthmuscingulate-rh,0.17777777777777778,0.3111111111111111,0.0,0.0,0.3,0.0,0.2111111111111111,0.0
lateraloccipital-rh,0.06521739130434782,0.010869565217391304,0.0,0.0,0.0,0.8043478260869565,0.0,0.11956521739130435
pericalcarine-rh,0.136986301369863,0.273972602739726,0.0,0.0,0.2328767123287671,0.0,0.3561643835616438,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.2,0.16470588235294117,0.0,0.15294117647058825,0.0,0.4823529411764706
