,bankssts-rh,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-rh,rostralanteriorcingulate-rh
bankssts-rh,0.30412371134020616,0.18041237113402062,0.03608247422680412,0.01804123711340206,0.18041237113402062,0.06443298969072164,0.21649484536082475,0.0
cuneus-rh,0.11688311688311688,0.32305194805194803,0.0698051948051948,0.0633116883116883,0.22564935064935066,0.060064935064935064,0.14123376623376624,0.0
frontalpole-lh,0.02909090909090909,0.07818181818181819,0.33636363636363636,0.26,0.08181818181818182,0.09454545454545454,0.023636363636363636,0.09636363636363636
frontalpole-rh,0.016853932584269662,0.07865168539325842,0.28651685393258425,0.3951310861423221,0.0599250936329588,0.07677902621722846,0.011235955056179775,0.0749063670411985
isthmuscingulate-rh,0.1316270566727605,0.2413162705667276,0.07495429616087751,0.051188299817184646,0.2906764168190128,0.06764168190127971,0.1425959780621572,0.0
lateraloccipital-rh,0.07868020304568528,0.10152284263959391,0.1319796954314721,0.09898477157360407,0.10406091370558376,0.4086294416243655,0.048223350253807105,0.027918781725888325
pericalcarine-rh,0.20155038759689922,0.2041343669250646,0.028423772609819122,0.012919896640826873,0.18087855297157623,0.03875968992248062,0.3281653746770026,0.00516795865633075
rostralanteriorcingulate-rh,0.0,0.0,0.18532818532818532,0.13127413127413126,0.0,0.05019305019305019,0.0,0.6332046332046332
