,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,insula-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.9058823529411765,0.0,0.0,0.0,0.09411764705882353,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.01020408163265306,0.7193877551020408,0.0,0.07653061224489796,0.0,0.0,0.19387755102040816
fusiform-lh,0.0,0.0,0.0,0.6592592592592592,0.0,0.34074074074074073,0.0,0.0
insula-lh,0.06521739130434782,0.0,0.05652173913043478,0.0,0.8173913043478261,0.06086956521739131,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.3371647509578544,0.038314176245210725,0.6245210727969349,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.5806451612903226,0.41935483870967744
rostralanteriorcingulate-rh,0.0,0.0,0.12094395280235988,0.0,0.0,0.0,0.3274336283185841,0.551622418879056
