,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.14485981308411214,0.13551401869158877,0.13551401869158877,0.14953271028037382,0.14485981308411214,0.06074766355140187,0.14485981308411214,0.08411214953271028
postcentral-rh,0.14492753623188406,0.14009661835748793,0.14009661835748793,0.14492753623188406,0.14009661835748793,0.06280193236714976,0.14009661835748793,0.08695652173913043
rostralmiddlefrontal-lh,0.1409090909090909,0.13636363636363635,0.15,0.14545454545454545,0.1318181818181818,0.07727272727272727,0.1318181818181818,0.08636363636363636
superiorfrontal-lh,0.14285714285714285,0.13392857142857142,0.13392857142857142,0.15625,0.14732142857142858,0.0625,0.13839285714285715,0.08482142857142858
superiortemporal-lh,0.14215686274509803,0.1323529411764706,0.1323529411764706,0.1568627450980392,0.1568627450980392,0.05392156862745098,0.14705882352941177,0.0784313725490196
superiortemporal-rh,0.12096774193548387,0.12096774193548387,0.1532258064516129,0.12903225806451613,0.10483870967741936,0.14516129032258066,0.10483870967741936,0.12096774193548387
supramarginal-lh,0.14356435643564355,0.13366336633663367,0.13366336633663367,0.15346534653465346,0.15346534653465346,0.054455445544554455,0.1485148514851485,0.07920792079207921
supramarginal-rh,0.13286713286713286,0.13286713286713286,0.13286713286713286,0.13286713286713286,0.1258741258741259,0.09090909090909091,0.1258741258741259,0.1258741258741259
