,entorhinal-lh,frontalpole-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824
frontalpole-rh,0.0,0.18181818181818182,0.21212121212121213,0.18181818181818182,0.21212121212121213,0.0,0.21212121212121213,0.0
paracentral-lh,0.0,0.17391304347826086,0.21739130434782608,0.18840579710144928,0.21739130434782608,0.0,0.2028985507246377,0.0
paracentral-rh,0.0,0.13636363636363635,0.18181818181818182,0.2878787878787879,0.18181818181818182,0.045454545454545456,0.16666666666666666,0.0
posteriorcingulate-lh,0.0,0.16923076923076924,0.2153846153846154,0.2,0.2153846153846154,0.0,0.2,0.0
posteriorcingulate-rh,0.0,0.0,0.0,0.0625,0.0,0.9375,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.17391304347826086,0.21739130434782608,0.18840579710144928,0.21739130434782608,0.0,0.2028985507246377,0.0
temporalpole-lh,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471
