,F7,TP9,O1,C4,Fp2,AF3,AFz,PO3
F7,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.45161290322580644,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.43902439024390244,0.2926829268292683,0.2682926829268293,0.0
AF3,0.0,0.0,0.0,0.0,0.3611111111111111,0.3333333333333333,0.3055555555555556,0.0
AFz,0.0,0.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.3142857142857143,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
