,TP10,FT10,F8,Fp2,AF7,FT7,F6,AF8
TP10,0.3548387096774194,0.25806451612903225,0.2903225806451613,0.0,0.0,0.0,0.0967741935483871,0.0
FT10,0.3103448275862069,0.27586206896551724,0.3103448275862069,0.0,0.0,0.0,0.10344827586206896,0.0
F8,0.3333333333333333,0.26666666666666666,0.3,0.0,0.0,0.0,0.1,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.2,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
