,C3,TP9,O1,O2,T8,Fp2,AF7,AF8
C3,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.21052631578947367
TP9,0.03571428571428571,0.38095238095238093,0.0,0.0,0.0,0.11904761904761904,0.14285714285714285,0.32142857142857145
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.06521739130434782,0.2391304347826087,0.0,0.0,0.0,0.21739130434782608,0.2391304347826087,0.2391304347826087
AF7,0.06,0.26,0.0,0.0,0.0,0.2,0.24,0.24
AF8,0.03529411764705882,0.35294117647058826,0.0,0.0,0.0,0.11764705882352941,0.1411764705882353,0.35294117647058826
