,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.04516129032258064,0.0,0.0,0.01935483870967742,0.043010752688172046,0.04946236559139785,0.017204301075268817,0.047311827956989246,0.002150537634408602,0.0,0.04516129032258064,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01935483870967742,0.04946236559139785,0.0,0.04946236559139785,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04946236559139785,0.04946236559139785,0.047311827956989246,0.0,0.04516129032258064,0.04946236559139785,0.03655913978494624,0.03655913978494624,0.04946236559139785,0.0,0.04086021505376344,0.04946236559139785,0.0,0.0,0.0,0.043010752688172046,0.0,0.043010752688172046,0.0,0.04516129032258064,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.02459016393442623,0.0,0.0,0.040983606557377046,0.040983606557377046,0.0,0.01639344262295082,0.040983606557377046,0.040983606557377046,0.03278688524590164,0.040983606557377046,0.040983606557377046,0.040983606557377046,0.0,0.0,0.040983606557377046,0.0,0.0,0.03278688524590164,0.040983606557377046,0.040983606557377046,0.0,0.0,0.040983606557377046,0.0,0.0,0.040983606557377046,0.040983606557377046,0.040983606557377046,0.040983606557377046,0.040983606557377046,0.0,0.0,0.0,0.040983606557377046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02459016393442623,0.040983606557377046,0.040983606557377046,0.0,0.0,0.0,0.040983606557377046,0.0,0.0,0.01639344262295082
FT9,0.0,0.041176470588235294,0.0,0.0,0.047058823529411764,0.03529411764705882,0.047058823529411764,0.01764705882352941,0.052941176470588235,0.0,0.0,0.041176470588235294,0.0,0.0,0.041176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.047058823529411764,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.01764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052941176470588235,0.047058823529411764,0.047058823529411764,0.0,0.047058823529411764,0.047058823529411764,0.023529411764705882,0.023529411764705882,0.047058823529411764,0.0,0.029411764705882353,0.047058823529411764,0.0,0.0,0.0,0.03529411764705882,0.0,0.047058823529411764,0.0,0.041176470588235294,0.0,0.0
FC5,0.0,0.04703476482617587,0.0,0.0,0.016359918200409,0.044989775051124746,0.049079754601226995,0.016359918200409,0.044989775051124746,0.00408997955010225,0.0,0.04703476482617587,0.0,0.0,0.02044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018404907975460124,0.049079754601226995,0.0,0.049079754601226995,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049079754601226995,0.049079754601226995,0.04703476482617587,0.0,0.04294478527607362,0.049079754601226995,0.03885480572597137,0.03680981595092025,0.049079754601226995,0.0,0.04294478527607362,0.049079754601226995,0.0,0.0,0.0,0.044989775051124746,0.0,0.0408997955010225,0.0,0.04703476482617587,0.0,0.0
FC1,0.0,0.040780141843971635,0.0,0.0,0.015957446808510637,0.040780141843971635,0.06205673758865248,0.014184397163120567,0.044326241134751775,0.0035460992907801418,0.0,0.040780141843971635,0.0,0.0,0.01773049645390071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015957446808510637,0.05851063829787234,0.0,0.05851063829787234,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05673758865248227,0.04609929078014184,0.044326241134751775,0.0,0.03900709219858156,0.06205673758865248,0.03368794326241135,0.031914893617021274,0.0549645390070922,0.0,0.03723404255319149,0.05851063829787234,0.0,0.0,0.0,0.03900709219858156,0.0,0.03723404255319149,0.0,0.040780141843971635,0.0,0.0
C3,0.0,0.0425531914893617,0.0,0.0,0.026595744680851064,0.0425531914893617,0.0425531914893617,0.03723404255319149,0.0425531914893617,0.0,0.0,0.0425531914893617,0.0,0.0,0.03723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0
T7,0.0,0.044543429844097995,0.0,0.0,0.0200445434298441,0.042316258351893093,0.051224944320712694,0.015590200445434299,0.051224944320712694,0.0,0.0,0.044543429844097995,0.0,0.0,0.022271714922048998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200445434298441,0.04899777282850779,0.0,0.04899777282850779,0.0,0.0,0.0,0.0,0.0,0.0066815144766146995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051224944320712694,0.04899777282850779,0.0467706013363029,0.0,0.0467706013363029,0.051224944320712694,0.035634743875278395,0.0334075723830735,0.04899777282850779,0.0,0.0400890868596882,0.04899777282850779,0.0,0.0,0.0,0.042316258351893093,0.0,0.044543429844097995,0.0,0.044543429844097995,0.0,0.0
TP9,0.0,0.016853932584269662,0.0,0.0056179775280898875,0.0,0.02247191011235955,0.02247191011235955,0.0056179775280898875,0.0056179775280898875,0.0449438202247191,0.0,0.016853932584269662,0.028089887640449437,0.033707865168539325,0.0,0.0,0.028089887640449437,0.028089887640449437,0.0056179775280898875,0.028089887640449437,0.02247191011235955,0.028089887640449437,0.0,0.02247191011235955,0.028089887640449437,0.02247191011235955,0.0,0.0056179775280898875,0.011235955056179775,0.033707865168539325,0.0,0.0,0.033707865168539325,0.0,0.0,0.033707865168539325,0.02247191011235955,0.028089887640449437,0.02247191011235955,0.028089887640449437,0.016853932584269662,0.016853932584269662,0.016853932584269662,0.033707865168539325,0.0056179775280898875,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.016853932584269662,0.0,0.02247191011235955,0.02247191011235955,0.0,0.02247191011235955,0.028089887640449437,0.02247191011235955,0.0,0.0056179775280898875,0.033707865168539325,0.016853932584269662,0.0,0.016853932584269662
