,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.050473186119873815,0.0,0.0,0.0,0.0,0.0,0.0,0.011041009463722398,0.0,0.03943217665615142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03470031545741325,0.055205047318611984,0.0,0.0,0.0,0.03470031545741325,0.031545741324921134,0.0,0.0,0.03470031545741325,0.0,0.0,0.00473186119873817,0.03470031545741325,0.0,0.015772870662460567,0.04258675078864353,0.0,0.026813880126182965,0.03627760252365931,0.03785488958990536,0.007886435331230283,0.0,0.055205047318611984,0.0,0.04416403785488959,0.012618296529968454,0.031545741324921134,0.050473186119873815,0.0,0.0,0.055205047318611984,0.0,0.0,0.0,0.0473186119873817,0.04889589905362776,0.0,0.055205047318611984,0.04889589905362776,0.0,0.04889589905362776,0.0,0.0,0.0031545741324921135
Fz,0.0,0.049204052098408106,0.03473227206946455,0.0,0.05065123010130246,0.004341534008683068,0.001447178002894356,0.0,0.00723589001447178,0.0,0.015918958031837915,0.0,0.005788712011577424,0.02894356005788712,0.03473227206946455,0.05065123010130246,0.05065123010130246,0.0,0.0,0.05065123010130246,0.05065123010130246,0.053545586107091175,0.0,0.001447178002894356,0.0,0.0,0.0,0.049204052098408106,0.049204052098408106,0.0,0.001447178002894356,0.049204052098408106,0.0,0.001447178002894356,0.05065123010130246,0.0,0.001447178002894356,0.0,0.0,0.03762662807525326,0.0,0.0,0.001447178002894356,0.0,0.001447178002894356,0.0,0.04775687409551375,0.0361794500723589,0.0,0.04775687409551375,0.023154848046309694,0.03328509406657019,0.0,0.001447178002894356,0.001447178002894356,0.0,0.0,0.05209840810419682,0.0,0.020260492040520984,0.002894356005788712,0.0
F3,0.0,0.04562043795620438,0.041970802919708027,0.0,0.04562043795620438,0.005474452554744526,0.0018248175182481751,0.0,0.009124087591240875,0.0,0.020072992700729927,0.0,0.0072992700729927005,0.03467153284671533,0.040145985401459854,0.04562043795620438,0.04562043795620438,0.0,0.0,0.04562043795620438,0.04562043795620438,0.04562043795620438,0.0,0.0018248175182481751,0.0,0.0,0.0,0.043795620437956206,0.04562043795620438,0.0,0.0018248175182481751,0.04562043795620438,0.0,0.0018248175182481751,0.04562043795620438,0.0,0.0018248175182481751,0.0,0.0,0.043795620437956206,0.0,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.04562043795620438,0.043795620437956206,0.0,0.04562043795620438,0.029197080291970802,0.041970802919708027,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.04562043795620438,0.0,0.025547445255474453,0.0036496350364963502,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.04892086330935252,0.034532374100719423,0.0,0.050359712230215826,0.004316546762589928,0.0014388489208633094,0.0,0.007194244604316547,0.0,0.015827338129496403,0.0,0.0057553956834532375,0.02877697841726619,0.034532374100719423,0.051798561151079135,0.050359712230215826,0.0,0.0,0.050359712230215826,0.050359712230215826,0.05467625899280575,0.0,0.0014388489208633094,0.0,0.0,0.0,0.04892086330935252,0.04892086330935252,0.0,0.0014388489208633094,0.04892086330935252,0.0,0.0014388489208633094,0.051798561151079135,0.0,0.0014388489208633094,0.0,0.0,0.03741007194244604,0.0,0.0,0.0014388489208633094,0.0,0.0014388489208633094,0.0,0.04748201438848921,0.03597122302158273,0.0,0.04748201438848921,0.02302158273381295,0.033093525179856115,0.0,0.0014388489208633094,0.0014388489208633094,0.0,0.0,0.053237410071942444,0.0,0.02014388489208633,0.0028776978417266188,0.0
FC5,0.0,0.037383177570093455,0.037383177570093455,0.0,0.037383177570093455,0.028037383177570093,0.009345794392523364,0.0,0.037383177570093455,0.0,0.037383177570093455,0.0,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.0,0.0,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.0,0.0,0.0,0.0,0.0,0.037383177570093455,0.037383177570093455,0.0,0.0,0.037383177570093455,0.0,0.0,0.037383177570093455,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.0,0.0,0.0,0.0,0.0,0.037383177570093455,0.037383177570093455,0.0,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.0,0.0,0.009345794392523364,0.0,0.0,0.037383177570093455,0.0,0.037383177570093455,0.018691588785046728,0.0
FC1,0.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.017857142857142856,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.017857142857142856,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.0
C3,0.043209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.043209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030864197530864196,0.043209876543209874,0.0,0.0,0.0,0.043209876543209874,0.043209876543209874,0.0,0.0,0.043209876543209874,0.0,0.0,0.0,0.043209876543209874,0.0,0.024691358024691357,0.043209876543209874,0.0,0.030864197530864196,0.043209876543209874,0.043209876543209874,0.0,0.0,0.043209876543209874,0.0,0.043209876543209874,0.012345679012345678,0.043209876543209874,0.043209876543209874,0.0,0.0,0.043209876543209874,0.0,0.0,0.0,0.043209876543209874,0.043209876543209874,0.0,0.043209876543209874,0.043209876543209874,0.0,0.043209876543209874,0.0,0.0,0.0
T7,0.0,0.040268456375838924,0.040268456375838924,0.0,0.040268456375838924,0.020134228187919462,0.006711409395973154,0.0,0.03355704697986577,0.0,0.040268456375838924,0.0,0.026845637583892617,0.03355704697986577,0.03355704697986577,0.040268456375838924,0.040268456375838924,0.0,0.0,0.040268456375838924,0.040268456375838924,0.040268456375838924,0.0,0.0,0.0,0.0,0.0,0.03355704697986577,0.040268456375838924,0.0,0.0,0.040268456375838924,0.0,0.0,0.040268456375838924,0.0,0.0,0.0,0.0,0.03355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.040268456375838924,0.040268456375838924,0.0,0.040268456375838924,0.040268456375838924,0.040268456375838924,0.0,0.0,0.006711409395973154,0.0,0.0,0.040268456375838924,0.0,0.03355704697986577,0.013422818791946308,0.0
TP9,0.044859813084112146,0.0,0.0,0.0,0.0,0.0,0.0,0.011214953271028037,0.0,0.044859813084112146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041121495327102804,0.048598130841121495,0.0,0.0,0.0,0.03925233644859813,0.03551401869158879,0.0,0.0,0.03925233644859813,0.0,0.0,0.005607476635514018,0.03925233644859813,0.0,0.018691588785046728,0.041121495327102804,0.0,0.03177570093457944,0.041121495327102804,0.04299065420560748,0.009345794392523364,0.0,0.048598130841121495,0.0,0.04299065420560748,0.014953271028037384,0.03551401869158879,0.044859813084112146,0.0,0.0,0.048598130841121495,0.0,0.0,0.0,0.044859813084112146,0.04299065420560748,0.0,0.048598130841121495,0.044859813084112146,0.0,0.044859813084112146,0.0,0.0,0.003738317757009346
