,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,paracentral-lh,pericalcarine-lh,posteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.15384615384615385,0.11888111888111888,0.13986013986013987,0.16083916083916083,0.13986013986013987,0.14685314685314685,0.13986013986013987,0.0
frontalpole-rh,0.1440677966101695,0.13559322033898305,0.1440677966101695,0.1440677966101695,0.1440677966101695,0.1440677966101695,0.1440677966101695,0.0
lateraloccipital-rh,0.14864864864864866,0.11486486486486487,0.14864864864864866,0.14189189189189189,0.14864864864864866,0.1554054054054054,0.14189189189189189,0.0
paracentral-lh,0.15217391304347827,0.12318840579710146,0.13768115942028986,0.16666666666666666,0.13768115942028986,0.14492753623188406,0.13768115942028986,0.0
pericalcarine-lh,0.1437908496732026,0.1111111111111111,0.1503267973856209,0.13725490196078433,0.1568627450980392,0.16339869281045752,0.13725490196078433,0.0
posteriorcingulate-lh,0.1503267973856209,0.1111111111111111,0.1503267973856209,0.1437908496732026,0.1503267973856209,0.1568627450980392,0.13725490196078433,0.0
rostralanteriorcingulate-rh,0.15,0.12142857142857143,0.14285714285714285,0.15,0.14285714285714285,0.15,0.14285714285714285,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
